id,msg_id,tag,author
1929,3313,negative,aasmr

1930,3314,cont,aasmr

1931,3315,cont,aasmr

1932,3316,cont,aasmr

1933,3317,negative,aasmr

1934,3318,negative,aasmr

1935,3319,cont,aasmr

1936,3320,cont,aasmr

1937,3321,negative,aasmr

1938,3322,cont,aasmr

1939,3323,cont,aasmr

1940,3324,negative,aasmr

1941,3324,negative,aasmr

1942,3325,cont,aasmr

1943,3326,cont,aasmr

1944,3327,cont,aasmr

1945,3328,cont,aasmr

1946,3329,negative,aasmr

1947,3330,cont,aasmr

1948,3331,cont,aasmr

1949,3332,cont,aasmr

1950,3333,negative,aasmr

1951,3333,cont,aasmr

1952,3334,cont,aasmr

1953,3335,cont,aasmr

1954,3336,cont,aasmr

1955,3337,negative,aasmr

1956,3338,cont,aasmr

1957,3339,cont,aasmr

1958,3340,negative,aasmr

1959,3341,cont,aasmr

1960,3342,cont,aasmr

1961,3343,negative,aasmr

1962,3343,cont,aasmr

1963,3344,cont,aasmr

1964,3345,cont,aasmr

1965,3346,cont,aasmr

1966,3347,cont,aasmr

1967,3348,cont,aasmr

1968,3349,cont,aasmr

1969,3350,negative,aasmr

1970,3351,cont,aasmr

1971,3352,cont,aasmr

1972,3353,cont,aasmr

1973,3354,cont,aasmr

1974,3355,negative,aasmr

1975,3356,cont,aasmr

1976,3357,cont,aasmr

1977,3358,cont,aasmr

1978,3359,cont,aasmr

1979,3360,cont,aasmr

1980,3362,cont,aasmr

1981,3363,cont,aasmr

1982,3364,cont,aasmr

1983,3365,cont,aasmr

1984,3366,cont,aasmr

1985,3367,cont,aasmr

1986,3368,cont,aasmr

1987,3369,negative,aasmr

1988,3370,negative,aasmr

1989,3371,cont,aasmr

1990,3372,negative,aasmr

1991,3372,negative,aasmr

1992,3373,cont,aasmr

1993,3374,cont,aasmr

1994,3375,cont,aasmr

1995,3376,negative,aasmr

1996,3377,negative,aasmr

1997,3378,cont,aasmr

1998,3379,negative,aasmr

1999,3380,cont,aasmr

2000,3381,cont,aasmr

2001,3382,cont,aasmr

2002,3383,cont,aasmr

2003,3384,cont,aasmr

2004,3385,cont,aasmr

2005,3386,cont,aasmr

2006,3387,negative,aasmr

2007,3388,cont,aasmr

2008,3389,cont,aasmr

2009,3390,cont,aasmr

2010,3391,cont,aasmr

2011,3392,cont,aasmr

2012,3393,cont,aasmr

2013,3394,cont,aasmr

2014,3395,cont,aasmr

2015,3396,cont,aasmr

2016,3397,cont,aasmr

2017,3398,cont,aasmr

2018,3399,cont,aasmr

2019,3400,cont,aasmr

2020,3401,cont,aasmr

2021,3402,cont,aasmr

2022,3403,negative,aasmr

2023,3405,cont,aasmr

2024,3406,negative,aasmr

2025,3407,cont,aasmr

2026,3408,cont,aasmr

2027,3409,cont,aasmr

2028,3410,cont,aasmr

2029,3411,cont,aasmr

2030,3412,cont,aasmr

2031,3413,cont,aasmr

2032,3414,cont,aasmr

2033,3415,cont,aasmr

2034,3416,cont,aasmr

2035,3417,cont,aasmr

2036,3418,cont,aasmr

2037,3421,cont,aasmr

2038,3422,cont,aasmr

2039,3423,cont,aasmr

2040,3424,cont,aasmr

2041,3425,cont,aasmr

2042,3426,cont,aasmr

2043,3427,cont,aasmr

2044,3428,cont,aasmr

2045,3429,cont,aasmr

2046,3430,cont,aasmr

2047,3431,cont,aasmr

2048,3432,cont,aasmr

2049,3433,cont,aasmr

2050,3434,cont,aasmr

2051,3435,cont,aasmr

2052,3436,cont,aasmr

2053,3437,cont,aasmr

2054,3438,cont,aasmr

2055,3439,cont,aasmr

2056,3440,cont,aasmr

2057,3441,cont,aasmr

2058,3442,cont,aasmr

2059,3443,cont,aasmr

2060,3444,cont,aasmr

2061,3445,cont,aasmr

2062,3446,cont,aasmr

2063,3447,cont,aasmr

2064,3448,cont,aasmr

2065,3449,cont,aasmr

2066,3450,cont,aasmr

2067,3451,negative,aasmr

2068,3452,cont,aasmr

2069,3453,cont,aasmr

2070,3454,cont,aasmr

2071,3455,cont,aasmr

2072,3456,cont,aasmr

2073,3457,cont,aasmr

2074,3458,cont,aasmr

2075,3459,negative,aasmr

2076,3460,cont,aasmr

2077,3461,cont,aasmr

2078,3462,cont,aasmr

2079,3463,cont,aasmr

2080,3464,cont,aasmr

2081,3465,cont,aasmr

2082,3466,cont,aasmr

2083,3467,cont,aasmr

2084,3468,cont,aasmr

2085,3469,cont,aasmr

2086,3470,cont,aasmr

2087,3471,negative,aasmr

2088,3472,cont,aasmr

2089,3473,cont,aasmr

2090,3474,cont,aasmr

2091,3475,cont,aasmr

2092,3476,negative,aasmr

2093,3477,cont,aasmr

2094,3478,cont,aasmr

2095,3479,cont,aasmr

2096,3480,cont,aasmr

2097,3481,cont,aasmr

2098,3482,negative,aasmr

2099,3482,cont,aasmr

2100,3483,negative,aasmr

2101,3483,negative,aasmr

2102,3483,negative,aasmr

2103,3484,cont,aasmr

2104,3485,cont,aasmr

2105,3486,negative,aasmr

2106,3487,cont,aasmr

2107,3488,cont,aasmr

2108,3489,cont,aasmr

2109,3490,negative,aasmr

2110,3491,cont,aasmr

2111,3492,cont,aasmr

2112,3493,negative,aasmr

2113,3494,negative,aasmr

2114,3494,negative,aasmr

2115,3495,cont,aasmr

2116,3496,negative,aasmr

2117,3497,negative,aasmr

2118,3498,cont,aasmr

2119,3499,cont,aasmr

2120,3500,cont,aasmr

2121,3501,cont,aasmr

2122,3502,cont,aasmr

2123,3503,negative,aasmr

2124,3504,cont,aasmr

2125,3505,cont,aasmr

2126,3506,cont,aasmr

2127,3507,cont,aasmr

2128,3508,negative,aasmr

2129,3509,cont,aasmr

2130,3510,cont,aasmr

2131,3512,cont,aasmr

2132,3513,cont,aasmr

2133,3514,cont,aasmr

2134,3515,cont,aasmr

2135,3516,cont,aasmr

2136,3517,cont,aasmr

2137,3518,cont,aasmr

2138,3519,cont,aasmr

2139,3520,negative,aasmr

2140,3521,cont,aasmr

2141,3522,cont,aasmr

2142,3523,cont,aasmr

2143,3524,cont,aasmr

2144,3525,cont,aasmr

2145,3526,cont,aasmr

2146,3527,cont,aasmr

2147,3528,cont,aasmr

2148,3529,cont,aasmr

2149,3530,cont,aasmr

2150,3531,cont,aasmr

2151,3532,cont,aasmr

2152,3533,cont,aasmr

2153,3534,cont,aasmr

2154,3535,cont,aasmr

2155,3536,cont,aasmr

2156,3538,cont,aasmr

2157,3539,cont,aasmr

2158,3540,cont,aasmr

2159,3541,negative,aasmr

2160,3542,negative,aasmr

2161,3543,cont,aasmr

2162,3544,cont,aasmr

2163,3545,cont,aasmr

2164,3546,cont,aasmr

2165,3547,cont,aasmr

2166,3548,cont,aasmr

2167,3549,cont,aasmr

2168,3550,cont,aasmr

2169,3551,negative,aasmr

2170,3552,cont,aasmr

2171,3553,cont,aasmr

2172,3554,cont,aasmr

2173,3555,cont,aasmr

2174,3556,cont,aasmr

2175,3557,cont,aasmr

2176,3559,cont,aasmr

2177,3560,cont,aasmr

2178,3561,cont,aasmr

2179,3562,cont,aasmr

2180,3563,cont,aasmr

2181,3564,cont,aasmr

2182,3565,cont,aasmr

2183,3566,negative,aasmr

2184,3567,cont,aasmr

2185,3568,cont,aasmr

2186,3569,cont,aasmr

2187,3570,negative,aasmr

2188,3571,negative,aasmr

2189,3572,cont,aasmr

2190,3573,cont,aasmr

2191,3574,cont,aasmr

2192,3575,cont,aasmr

2193,3576,cont,aasmr

2194,3577,cont,aasmr

2195,3578,cont,aasmr

2196,3579,cont,aasmr

2197,3580,cont,aasmr

2198,3581,cont,aasmr

2199,3582,cont,aasmr

2200,3583,negative,aasmr

2201,3584,cont,aasmr

2202,3585,cont,aasmr

2203,3586,negative,aasmr

2204,3587,cont,aasmr

2205,3588,cont,aasmr

2206,3589,cont,aasmr

2207,3590,negative,aasmr

2208,3591,cont,aasmr

2209,3592,cont,aasmr

2210,3593,cont,aasmr

2211,3594,cont,aasmr

2212,3595,cont,aasmr

2213,3596,negative,aasmr

2214,3597,cont,aasmr

2215,3598,cont,aasmr

2216,3599,cont,aasmr

2217,3600,negative,aasmr

2218,3600,negative,aasmr

2219,3600,negative,aasmr

2220,3600,negative,aasmr

2221,3600,negative,aasmr

2222,3600,negative,aasmr

2223,3601,cont,aasmr

2224,3602,cont,aasmr

2225,3603,negative,aasmr

2226,3604,cont,aasmr

2227,3605,cont,aasmr

2228,3606,cont,aasmr

2229,3607,negative,aasmr

2230,3608,cont,aasmr

2231,3609,negative,aasmr

2232,3609,negative,aasmr

2233,3610,cont,aasmr

2234,3611,cont,aasmr

2235,3612,cont,aasmr

2236,3613,cont,aasmr

2237,3614,cont,aasmr

2238,3615,negative,aasmr

2239,3616,cont,aasmr

2240,3617,cont,aasmr

2241,3618,cont,aasmr

2242,3620,negative,aasmr

2243,3621,negative,aasmr

2244,3622,cont,aasmr

2245,3623,cont,aasmr

2246,3624,cont,aasmr

2247,3625,cont,aasmr

2248,3626,cont,aasmr

2249,3627,cont,aasmr

2250,3628,cont,aasmr

2251,3629,cont,aasmr

2252,3630,negative,aasmr

2253,3631,cont,aasmr

2254,3632,cont,aasmr

2255,3633,cont,aasmr

2256,3634,cont,aasmr

2257,3635,cont,aasmr

2258,3636,cont,aasmr

2259,3637,cont,aasmr

2260,3638,cont,aasmr

2261,3639,cont,aasmr

2262,3640,cont,aasmr

2263,3641,negative,aasmr

2264,3642,cont,aasmr

2265,3643,cont,aasmr

2266,3644,negative,aasmr

2267,3645,cont,aasmr

2268,3646,negative,aasmr

2269,3646,negative,aasmr

2270,3646,negative,aasmr

2271,3646,negative,aasmr

2272,3646,negative,aasmr

2273,3647,cont,aasmr

2274,3648,cont,aasmr

2275,3649,cont,aasmr

2276,3650,cont,aasmr

2277,3651,cont,aasmr

2278,3652,negative,aasmr

2279,3653,cont,aasmr

2280,3654,cont,aasmr

2281,3655,negative,aasmr

2282,3656,cont,aasmr

2283,3657,negative,aasmr

2284,3658,cont,aasmr

2285,3659,cont,aasmr

2286,3660,cont,aasmr

2287,3661,cont,aasmr

2288,3662,cont,aasmr

2289,3663,cont,aasmr

2290,3664,cont,aasmr

2291,3665,negative,aasmr

2292,3666,cont,aasmr

2293,3667,negative,aasmr

2294,3668,negative,aasmr

2295,3669,cont,aasmr

2296,3670,cont,aasmr

2297,3671,cont,aasmr

2298,3673,cont,aasmr

2299,3674,cont,aasmr

2300,3675,cont,aasmr

2301,3676,negative,aasmr

2302,3677,negative,aasmr

2303,3678,cont,aasmr

2304,3679,negative,aasmr

2305,3680,negative,aasmr

2306,3681,cont,aasmr

2307,3682,negative,aasmr

2308,3682,negative,aasmr

2309,3683,cont,aasmr

2310,3684,negative,aasmr

2311,3685,negative,aasmr

2312,3685,negative,aasmr

2313,3686,cont,aasmr

2314,3687,cont,aasmr

2315,3688,cont,aasmr

2316,3689,negative,aasmr

2317,3690,cont,aasmr

2318,3691,cont,aasmr

2319,3692,cont,aasmr

2320,3693,negative,aasmr

2321,3694,cont,aasmr

2322,3695,cont,aasmr

2323,3696,cont,aasmr

2324,3698,negative,aasmr

2325,3699,negative,aasmr

2326,3700,cont,aasmr

2327,3701,negative,aasmr

2328,3701,negative,aasmr

2329,3702,cont,aasmr

2330,3703,cont,aasmr

2331,3704,cont,aasmr

2332,3705,cont,aasmr

2333,3706,cont,aasmr

2334,3707,cont,aasmr

2335,3709,cont,aasmr

2336,3710,cont,aasmr

2337,3711,cont,aasmr

2338,3712,cont,aasmr

2339,3713,cont,aasmr

2340,3714,negative,aasmr

2341,3715,cont,aasmr

2342,3716,cont,aasmr

2343,3717,cont,aasmr

2344,3718,cont,aasmr

2345,3719,cont,aasmr

2346,3720,cont,aasmr

2347,3721,negative,aasmr

2348,3721,negative,aasmr

2349,3722,negative,aasmr

2350,3723,cont,aasmr

2351,3724,cont,aasmr

2352,3725,cont,aasmr

2353,3726,negative,aasmr

2354,3727,negative,aasmr

2355,3728,cont,aasmr

2356,3729,negative,aasmr

2357,3730,cont,aasmr

2358,3731,cont,aasmr

2359,3732,negative,aasmr

2360,3733,negative,aasmr

2361,3734,cont,aasmr

2362,3735,cont,aasmr

2363,3736,cont,aasmr

2364,3737,negative,aasmr

2365,3738,cont,aasmr

2366,3739,negative,aasmr

2367,3740,cont,aasmr

2368,3741,negative,aasmr

2369,3741,negative,aasmr

2370,3742,cont,aasmr

2371,3743,cont,aasmr

2372,3744,cont,aasmr

2373,3745,cont,aasmr

2374,3746,cont,aasmr

2375,3747,cont,aasmr

2376,3748,negative,aasmr

2377,3749,cont,aasmr

2378,3750,cont,aasmr

2379,3751,cont,aasmr

2380,3752,cont,aasmr

2381,3753,cont,aasmr

2382,3754,cont,aasmr

2383,3755,cont,aasmr

2384,3756,cont,aasmr

2385,3757,negative,aasmr

2386,3758,cont,aasmr

2387,3759,negative,aasmr

2388,3760,cont,aasmr

2389,3761,cont,aasmr

2390,3762,cont,aasmr

2391,3763,cont,aasmr

2392,3764,cont,aasmr

2393,3765,cont,aasmr

2394,3766,negative,aasmr

2395,3766,negative,aasmr

2396,3767,cont,aasmr

2397,3768,vbros,aasmr

2398,3769,cont,aasmr

2399,3770,cont,aasmr

2400,3771,cont,aasmr

2401,3772,cont,aasmr

2402,3773,cont,aasmr

2403,3774,negative,aasmr

2404,3775,cont,aasmr

2405,3776,negative,aasmr

2406,3777,cont,aasmr

2407,3778,cont,aasmr

2408,3779,cont,aasmr

2409,3780,cont,aasmr

2410,3781,cont,aasmr

2411,3782,negative,aasmr

2412,3783,negative,aasmr

2413,3784,cont,aasmr

2414,3785,cont,aasmr

2415,3787,cont,aasmr

2416,3788,cont,aasmr

2417,3789,negative,aasmr

2418,3790,cont,aasmr

2419,3791,cont,aasmr

2420,3792,cont,aasmr

2421,3793,cont,aasmr

2422,3794,negative,aasmr

2423,3795,cont,aasmr

2424,3796,cont,aasmr

2425,3798,cont,aasmr

2426,3799,cont,aasmr

2427,3800,cont,aasmr

2428,3801,cont,aasmr

2429,3802,cont,aasmr

2430,3803,cont,aasmr

2431,3804,cont,aasmr

2432,3805,negative,aasmr

2433,3806,cont,aasmr

2434,3807,negative,aasmr

2435,3808,negative,aasmr

2436,3809,cont,aasmr

2437,3810,cont,aasmr

2438,3811,cont,aasmr

2439,3812,negative,aasmr

2440,3812,negative,aasmr

2441,3813,cont,aasmr

2442,3814,negative,aasmr

2443,3815,cont,aasmr

2444,3816,cont,aasmr

2445,3818,cont,aasmr

2446,3819,negative,aasmr

2447,3820,cont,aasmr

2448,3821,negative,aasmr

2449,3822,cont,aasmr

2450,3823,cont,aasmr

2451,3824,cont,aasmr

2452,3825,cont,aasmr

2453,3826,cont,aasmr

2454,3827,cont,aasmr

2455,3828,cont,aasmr

2456,3829,cont,aasmr

2457,3830,cont,aasmr

2458,3831,negative,aasmr

2459,3831,negative,aasmr

2460,3832,cont,aasmr

2461,3833,negative,aasmr

2462,3834,cont,aasmr

2463,3835,negative,aasmr

2464,3835,negative,aasmr

2465,3836,cont,aasmr

2466,3837,cont,aasmr

2467,3838,cont,aasmr

2468,3839,cont,aasmr

2469,3840,negative,aasmr

2470,3841,cont,aasmr

2471,3842,cont,aasmr

2472,3843,cont,aasmr

2473,3844,cont,aasmr

2474,3845,negative,aasmr

2475,3846,cont,aasmr

2476,3847,cont,aasmr

2477,3848,cont,aasmr

2478,3849,negative,aasmr

2479,3850,negative,aasmr

2480,3851,cont,aasmr

2481,3852,cont,aasmr

2482,3853,cont,aasmr

2483,3854,cont,aasmr

2484,3855,negative,aasmr

2485,3855,negative,aasmr

2486,3856,cont,aasmr

2487,3857,negative,aasmr

2488,3858,cont,aasmr

2489,3859,negative,aasmr

2490,3860,cont,aasmr

2491,3861,cont,aasmr

2492,3862,cont,aasmr

2493,3863,cont,aasmr

2494,3864,cont,aasmr

2495,3865,cont,aasmr

2496,3866,cont,aasmr

2497,3867,cont,aasmr

2498,3868,cont,aasmr

2499,3869,cont,aasmr

2500,3870,negative,aasmr

2501,3871,cont,aasmr

2502,3872,cont,aasmr

2503,3873,cont,aasmr

2504,3874,cont,aasmr

2505,3875,cont,aasmr

2506,3876,cont,aasmr

2507,3877,cont,aasmr

2508,3878,cont,aasmr

2509,3879,cont,aasmr

2510,3880,cont,aasmr

2511,3882,cont,aasmr

2512,3883,cont,aasmr

2513,3884,negative,aasmr

2514,3885,cont,aasmr

2515,3886,cont,aasmr

2516,3887,negative,aasmr

2517,3888,cont,aasmr

2518,3889,negative,aasmr

2519,3890,cont,aasmr

2520,3891,cont,aasmr

2521,3892,negative,aasmr

2522,3893,cont,aasmr

2523,3894,negative,aasmr

2524,3895,cont,aasmr

2525,3896,cont,aasmr

2526,3897,cont,aasmr

2527,3898,negative,aasmr

2528,3899,cont,aasmr

2529,3900,cont,aasmr

2530,3901,cont,aasmr

2531,3902,cont,aasmr

2532,3903,cont,aasmr

2533,3904,cont,aasmr

2534,3906,cont,aasmr

2535,3907,cont,aasmr

2536,3908,cont,aasmr

2537,3909,cont,aasmr

2538,3910,cont,aasmr

2539,3911,cont,aasmr

2540,3912,cont,aasmr

2541,3913,cont,aasmr

2542,3914,cont,aasmr

2543,3915,cont,aasmr

2544,3916,cont,aasmr

2545,3917,cont,aasmr

2546,3918,cont,aasmr

2547,3919,cont,aasmr

2548,3920,cont,aasmr

2549,3921,negative,aasmr

2550,3922,cont,aasmr

2551,3923,cont,aasmr

2552,3924,negative,aasmr

2553,3925,cont,aasmr

2554,3926,cont,aasmr

2555,3927,cont,aasmr

2556,3928,negative,aasmr

2557,3929,negative,aasmr

2558,3930,cont,aasmr

2559,3931,cont,aasmr

2560,3932,cont,aasmr

2561,3933,cont,aasmr

2562,3934,cont,aasmr

2563,3935,cont,aasmr

2564,3936,negative,aasmr

2565,3937,cont,aasmr

2566,3938,cont,aasmr

2567,3939,cont,aasmr

2568,3940,cont,aasmr

2569,3941,cont,aasmr

2570,3942,negative,aasmr

2571,3943,cont,aasmr

2572,3944,cont,aasmr

2573,3945,cont,aasmr

2574,3946,cont,aasmr

2575,3947,cont,aasmr

2576,3948,cont,aasmr

2577,3950,cont,aasmr

2578,3951,negative,aasmr

2579,3952,negative,aasmr

2580,3953,cont,aasmr

2581,3954,negative,aasmr

2582,3955,negative,aasmr

2583,3956,cont,aasmr

2584,3957,cont,aasmr

2585,3958,cont,aasmr

2586,3959,cont,aasmr

2587,3960,cont,aasmr

2588,3961,negative,aasmr

2589,3962,cont,aasmr

2590,3963,cont,aasmr

2591,3964,cont,aasmr

2592,3966,cont,aasmr

2593,3967,cont,aasmr

2594,3968,cont,aasmr

2595,3969,cont,aasmr

2596,3970,cont,aasmr

2597,3971,negative,aasmr

2598,3972,negative,aasmr

2599,3973,cont,aasmr

2600,3974,cont,aasmr

2601,3975,cont,aasmr

2602,3976,cont,aasmr

2603,3977,cont,aasmr

2604,3978,negative,aasmr

2605,3979,cont,aasmr

2606,3980,negative,aasmr

2607,3981,cont,aasmr

2608,3982,cont,aasmr

2609,3983,cont,aasmr

2610,3984,cont,aasmr

2611,3985,cont,aasmr

2612,3986,cont,aasmr

2613,3987,negative,aasmr

2614,3988,negative,aasmr

2615,3989,negative,aasmr

2616,3989,negative,aasmr

2617,3990,negative,aasmr

2618,3991,cont,aasmr

2619,3992,cont,aasmr

2620,3993,cont,aasmr

2621,3994,negative,aasmr

2622,3995,cont,aasmr

2623,3996,cont,aasmr

2624,3997,cont,aasmr

2625,3998,cont,aasmr

2626,3999,cont,aasmr

2627,4000,cont,aasmr

2628,4001,cont,aasmr

2629,4002,cont,aasmr

2630,4003,cont,aasmr

2631,4004,cont,aasmr

2632,4005,cont,aasmr

2633,4006,negative,aasmr

2634,4007,negative,aasmr

2635,4008,cont,aasmr

2636,4009,negative,aasmr

2637,4009,negative,aasmr

2638,4009,negative,aasmr

2639,4010,negative,aasmr

2640,4011,negative,aasmr

2641,4012,cont,aasmr

2642,4013,cont,aasmr

2643,4014,cont,aasmr

2644,4015,cont,aasmr

2645,4016,negative,aasmr

2646,4017,cont,aasmr

2647,4018,cont,aasmr

2648,4019,cont,aasmr

2649,4020,cont,aasmr

2650,4021,cont,aasmr

2651,4022,negative,aasmr

2652,4023,cont,aasmr

2653,4024,cont,aasmr

2654,4025,cont,aasmr

2655,4026,cont,aasmr

2656,4027,cont,aasmr

2657,4028,cont,aasmr

2658,4029,cont,aasmr

2659,4030,cont,aasmr

2660,4031,negative,aasmr

2661,4032,cont,aasmr

2662,4034,cont,aasmr

2663,4035,cont,aasmr

2664,4036,negative,aasmr

2665,4037,cont,aasmr

2666,4038,cont,aasmr

2667,4039,cont,aasmr

2668,4040,negative,aasmr

2669,4041,cont,aasmr

2670,4042,negative,aasmr

2671,4042,negative,aasmr

2672,4043,cont,aasmr

2673,4045,cont,aasmr

2674,4046,cont,aasmr

2675,4047,negative,aasmr

2676,4047,negative,aasmr

2677,4048,cont,aasmr

2678,4049,cont,aasmr

2679,4050,cont,aasmr

2680,4051,negative,aasmr

2681,4052,negative,aasmr

2682,4052,negative,aasmr

2683,4053,negative,aasmr

2684,4054,negative,aasmr

2685,4055,negative,aasmr

2686,4056,cont,aasmr

2687,4057,cont,aasmr

2688,4058,cont,aasmr

2689,4059,cont,aasmr

2690,4060,cont,aasmr

2691,4061,cont,aasmr

2692,4062,cont,aasmr

2693,4063,cont,aasmr

2694,4064,cont,aasmr

2695,4065,cont,aasmr

2696,4066,negative,aasmr

2697,4067,cont,aasmr

2698,4068,cont,aasmr

2699,4069,cont,aasmr

2700,4071,cont,aasmr

2701,4072,cont,aasmr

2702,4073,cont,aasmr

2703,4074,cont,aasmr

2704,4076,cont,aasmr

2705,4077,negative,aasmr

2706,4078,cont,aasmr

2707,4079,negative,aasmr

2708,4079,negative,aasmr

2709,4079,negative,aasmr

2710,4080,cont,aasmr

2711,4081,negative,aasmr

2712,4082,cont,aasmr

2713,4083,cont,aasmr

2714,4084,negative,aasmr

2715,4085,cont,aasmr

2716,4086,cont,aasmr

2717,4087,cont,aasmr

2718,4088,cont,aasmr

2719,4089,cont,aasmr

2720,4090,cont,aasmr

2721,4091,negative,aasmr

2722,4092,negative,aasmr

2723,4093,cont,aasmr

2724,4094,cont,aasmr

2725,4095,negative,aasmr

2726,4096,negative,aasmr

2727,4097,negative,aasmr

2728,4098,cont,aasmr

2729,4099,cont,aasmr

2730,4100,cont,aasmr

2731,4101,cont,aasmr

2732,4102,cont,aasmr

2733,4103,cont,aasmr

2734,4104,negative,aasmr

2735,4105,negative,aasmr

2736,4106,negative,aasmr

2737,4107,negative,aasmr

2738,4108,cont,aasmr

2739,4109,cont,aasmr

2740,4110,cont,aasmr

2741,4111,cont,aasmr

2742,4112,cont,aasmr

2743,4113,cont,aasmr

2744,4114,cont,aasmr

2745,4115,negative,aasmr

2746,4116,cont,aasmr

2747,4117,cont,aasmr

2748,4118,cont,aasmr

2749,4119,cont,aasmr

2750,4120,cont,aasmr

2751,4121,cont,aasmr

2752,4122,cont,aasmr

2753,4123,cont,aasmr

2754,4124,cont,aasmr

2755,4125,cont,aasmr

2756,4126,cont,aasmr

2757,4127,cont,aasmr

2758,4128,cont,aasmr

2759,4129,cont,aasmr

2760,4130,cont,aasmr

2761,4131,cont,aasmr

2762,4132,cont,aasmr

2763,4133,cont,aasmr

2764,4134,cont,aasmr

2765,4135,cont,aasmr

2766,4136,cont,aasmr

2767,4137,cont,aasmr

2768,4138,cont,aasmr

2769,4139,cont,aasmr

2770,4140,cont,aasmr

2771,4141,cont,aasmr

2772,4142,cont,aasmr

2773,4143,cont,aasmr

2774,4144,cont,aasmr

2775,4145,cont,aasmr

2776,4146,cont,aasmr

2777,4147,cont,aasmr

2778,4148,cont,aasmr

2779,4149,cont,aasmr

2780,4150,cont,aasmr

2781,4151,cont,aasmr

2782,4152,cont,aasmr

2783,4153,negative,aasmr

2784,4154,cont,aasmr

2785,4155,cont,aasmr

2786,4156,cont,aasmr

2787,4157,negative,aasmr

2788,4158,cont,aasmr

2789,4159,cont,aasmr

2790,4160,cont,aasmr

2791,4161,cont,aasmr

2792,4162,cont,aasmr

2793,4164,cont,aasmr

2794,4165,cont,aasmr

2795,4166,cont,aasmr

2796,4167,negative,aasmr

2797,4168,cont,aasmr

2798,4169,cont,aasmr

2799,4170,negative,aasmr

2800,4171,cont,aasmr

2801,4172,cont,aasmr

2802,4173,cont,aasmr

2803,4174,cont,aasmr

2804,4175,cont,aasmr

2805,4176,cont,aasmr

2806,4177,cont,aasmr

2807,4178,cont,aasmr

2808,4179,cont,aasmr

2809,4180,cont,aasmr

2810,4181,cont,aasmr

2811,4182,cont,aasmr

2812,4183,cont,aasmr

2813,4184,negative,aasmr

2814,4185,cont,aasmr

2815,4186,cont,aasmr

2816,4187,cont,aasmr

2817,4188,cont,aasmr

2818,4189,cont,aasmr

2819,4190,cont,aasmr

2820,4191,cont,aasmr

2821,4192,cont,aasmr

2822,4193,cont,aasmr

2823,4194,cont,aasmr

2824,4195,cont,aasmr

2825,4196,cont,aasmr

2826,4197,cont,aasmr

2827,4198,cont,aasmr

2828,4199,cont,aasmr

2829,4200,cont,aasmr

2830,4201,cont,aasmr

2831,4202,cont,aasmr

2832,4203,cont,aasmr

2833,4204,cont,aasmr

2834,4205,cont,aasmr

2835,4206,cont,aasmr

2836,4207,cont,aasmr

2837,4208,cont,aasmr

2838,4209,cont,aasmr

2839,4210,cont,aasmr

2840,4211,negative,aasmr

2841,4212,negative,aasmr

2842,4213,negative,aasmr

2843,4214,cont,aasmr

2844,4215,cont,aasmr

2845,4216,cont,aasmr

2846,4217,cont,aasmr

2847,4218,cont,aasmr

2848,4219,cont,aasmr

2849,4220,cont,aasmr

2850,4221,cont,aasmr

2851,4222,cont,aasmr

2852,4223,cont,aasmr

2853,4224,cont,aasmr

2854,4225,cont,aasmr

2855,4226,cont,aasmr

2856,4227,cont,aasmr

2857,4228,cont,aasmr

2858,4229,cont,aasmr

2859,4230,negative,aasmr

2860,4231,cont,aasmr

